id;title;ios_url;ios_app_store_id;ios_app_name;android_url;android_package;android_app_name;windows_phone_url;windows_phone_app_id;windows_phone_app_name;description;google_product_category;product_type;link;image_link;condition;availability;price;sale_price;sale_price_effective_date;gtin;brand;mpn;item_group_id;gender;age_group;color;size;shipping;custom_label_0
1071;W2001L/04B;;;;;;;;;;"Setiap set jam tangan batik WISH, Anda akan mendapatkan 1 kotak kayu eksklusif berisi

<ul>
	<li>1 buah jam tangan</li>
	<li>2 set tali ( tali berbahan kulit dan tali berbahan batik)</li>
	<li>2 tahun garansi (1 kartu garansi kayu) dan buku panduan</li>
</ul>

* Harap dicatat bahwa pola batik pada gambar hanya untuk referensi, Anda tidak akan mendapatkan pola yang sama seperti pada gambar. Semua tali jam tangan batik WISH terbuat dari kain batik dan setiap tali akan memiliki potongan yang unik antara satu dan yang lain.
";Watches;;https://www.thewatch.co/product/w2001l/04b;https://www.thewatch.co/img/product/2821/2821_medium.jpg;new;in stock;1900000;;;;Wish Watch;;;;;;;;
1070;Light Hours;;;;;;;;;;"When a 40 mm stainless steel case takes shelter under an ion plated silver coating with the dial dressed in white, a subtle seduction is created by the power of the design. The task of powering this beauty falls to an IsaSwiss quartz movement, driving silver hour/minute hands over black markers and a red seconds hand and date display.
";Watches;;https://www.thewatch.co/product/light-hours;https://www.thewatch.co/img/product/2816/2816_medium.jpg;new;in stock;3720000;;;;Greyhours;;;;;;;;
1068;Seconds Rose Gold;;;;;;;;;;"Nocs Atelier Seconds challenges you to view time through your own unique lens. The watch is produced using a multilayered process that is equal parts cutting-edge technology and human ingenuity.&nbsp; Seconds i composition consists of a two-part lugged 40mm sandblasted steel 316 case with a chamfered bezel in brushed finish. The case houses a pair of individual three-hand quartz Japanese movements with a four-year battery life.&nbsp; The PVD-coated, matte finish dial integrates with your choice of silver or gold second hands.
";Watches;;https://www.thewatch.co/product/seconds-rose-gold;https://www.thewatch.co/img/product/2809/2809_medium.jpg;new;in stock;3800000;;;;Nocs Atelier;;;;;;;;
1067;Seconds Silver;;;;;;;;;;"Nocs Atelier Seconds challenges you to view time through your own unique lens. The watch is produced using a multilayered process that is equal parts cutting-edge technology and human ingenuity.&nbsp; Seconds i composition consists of a two-part lugged 40mm sandblasted steel 316 case with a chamfered bezel in brushed finish. The case houses a pair of individual three-hand quartz Japanese movements with a four-year battery life.&nbsp; The PVD-coated, matte finish dial integrates with your choice of silver or gold second hands.
";Watches;;https://www.thewatch.co/product/seconds-silver;https://www.thewatch.co/img/product/2808/2808_medium.jpg;new;in stock;3800000;;;;Nocs Atelier;;;;;;;;
1066;Timex X Red Wing Waterbury - Tw2P84600;;;;;;;;;;"True style is timeless. To celebrate 160 years as an iconic American watch brand, we ive released this timeless classic. The meticulously stitched leather band, ageless design, and solid steel construction honors our heritage of pure craftsmanship and authentic watchmaking.
";Watches;;https://www.thewatch.co/product/timex-x-red-wing-waterbury-TW2P84600;https://www.thewatch.co/img/product/2798/2798_medium.jpg;new;in stock;1620000;;;;Timex;;;;;;;;
1065;Timex X Red Wing Waterbury - Tw2P84000;;;;;;;;;;"True style is timeless. To celebrate 160 years as an iconic American watch brand, we ive released this timeless classic. The meticulously stitched leather band, ageless design, and solid steel construction honors our heritage of pure craftsmanship and authentic watchmaking.
";Watches;;https://www.thewatch.co/product/the-waterbury---tw2p84000;https://www.thewatch.co/img/product/2795/2795_medium.jpg;new;in stock;1620000;;;;Timex;;;;;;;;
1063;Weekender Slip Thru Chrono - Tw2P85500;;;;;;;;;;"From our past to your present, this Weekender&reg; watch comes straight from the archives. Just like our first wristwatches, we added canvas and leather slip-through NATO straps to our classic pocket watch case design.
";Watches;;https://www.thewatch.co/product/weekender-slip-thru---tw2p85500;https://www.thewatch.co/img/product/2791/2791_medium.jpg;new;in stock;1380000;;;;Timex;;;;;;;;
1061;Weekender Slip Thru - Tw2P86800;;;;;;;;;;"From our past to your present, this Weekender&reg; watch comes straight from the archives. Just like our first wristwatches, we added canvas and leather slip-through NATO straps to our classic pocket watch case design.
";Watches;;https://www.thewatch.co/product/weekender-slip-thru---tw2p86800;https://www.thewatch.co/img/product/2785/2785_medium.jpg;new;in stock;1240000;;;;Timex;;;;;;;;
1060;Weekender Slip Thru - Tw2P86700;;;;;;;;;;"From our past to your present, this Weekender&reg; watch comes straight from the archives. Just like our first wristwatches, we added canvas and leather slip-through NATO straps to our classic pocket watch case design.
";Watches;;https://www.thewatch.co/product/weekender-slip-thru---tw2p86700;https://www.thewatch.co/img/product/2782/2782_medium.jpg;new;in stock;1240000;;;;Timex;;;;;;;;
1059;Ault - Burgundy 20Mm;;;;;;;;;;"The NATO watchstrap originates from the British Military back in 1973 and was usually made of nylon fabric. As a way to give the classic piece another twist, The&nbsp;<em>Ault</em>NATO strap is made from Voyej is signature American vegetable tanned leather.To make it more durable, rather than being glued, the buckle is secured with hand stitched artificial sinew on two sides and machine stitched nylon threads on the other sections.

&nbsp;One of notable details on The&nbsp;<em>Ault</em>&nbsp;NATO strap design is the blade shaped tip. It fulfills the functional value required of a NATO strap for its shape makes it easier to wear, as well as to take off the strap. The other detail is the craftsman is mark,which intended as a decorative border.

&nbsp;Available in two sizes; 18mm and 20mm withthree color options; Natural, Burgundy, and Black.

AULT

The&nbsp;<em>Ault&nbsp;</em>NATO Watch Strap adopts its name from the&nbsp;<em>USS</em>&nbsp;Ault (DD-698) which was a destroyer in the US Navy. Built by Federal Shipbuilding and Drydock Company, Kearny, New Jersey Ault was laid down 15 November 1943, launched 26 March 1944. Ault was commissioned 31 May 1944 and later decommissioned on 16 July 1973.

&nbsp;The Phase x Voyej Product range is a direct reflection of the collaborative synergy between our two groups. With our product names embracing Voyej is concept that takes inspiration from the ocean, and the various vessels that journey across the open seas.
";Watches;;https://www.thewatch.co/product/ault---burgundy-20mm;https://www.thewatch.co/img/product/2779/2779_medium.jpg;new;in stock;399000;;;;Phase X Voyej;;;;;;;;
1057;Ault - Natural 20Mm;;;;;;;;;;"The NATO watchstrap originates from the British Military back in 1973 and was usually made of nylon fabric. As a way to give the classic piece another twist, The&nbsp;<em>Ault</em>NATO strap is made from Voyej is signature American vegetable tanned leather.To make it more durable, rather than being glued, the buckle is secured with hand stitched artificial sinew on two sides and machine stitched nylon threads on the other sections.

&nbsp;One of notable details on The&nbsp;<em>Ault</em>&nbsp;NATO strap design is the blade shaped tip. It fulfills the functional value required of a NATO strap for its shape makes it easier to wear, as well as to take off the strap. The other detail is the craftsman is mark,which intended as a decorative border.

&nbsp;Available in two sizes; 18mm and 20mm withthree color options; Natural, Burgundy, and Black.

AULT

The&nbsp;<em>Ault&nbsp;</em>NATO Watch Strap adopts its name from the&nbsp;<em>USS</em>&nbsp;Ault (DD-698) which was a destroyer in the US Navy. Built by Federal Shipbuilding and Drydock Company, Kearny, New Jersey Ault was laid down 15 November 1943, launched 26 March 1944. Ault was commissioned 31 May 1944 and later decommissioned on 16 July 1973.

&nbsp;The Phase x Voyej Product range is a direct reflection of the collaborative synergy between our two groups. With our product names embracing Voyej is concept that takes inspiration from the ocean, and the various vessels that journey across the open seas.
";Watches;;https://www.thewatch.co/product/ault---natural-20mm;https://www.thewatch.co/img/product/2780/2780_medium.jpg;new;in stock;399000;;;;Phase X Voyej;;;;;;;;
1056;Ault - Black 20Mm;;;;;;;;;;"The NATO watchstrap originates from the British Military back in 1973 and was usually made of nylon fabric. As a way to give the classic piece another twist, The&nbsp;<em>Ault</em>NATO strap is made from Voyej is signature American vegetable tanned leather.To make it more durable, rather than being glued, the buckle is secured with hand stitched artificial sinew on two sides and machine stitched nylon threads on the other sections.

&nbsp;One of notable details on The&nbsp;<em>Ault</em>&nbsp;NATO strap design is the blade shaped tip. It fulfills the functional value required of a NATO strap for its shape makes it easier to wear, as well as to take off the strap. The other detail is the craftsman is mark,which intended as a decorative border.

&nbsp;Available in two sizes; 18mm and 20mm withthree color options; Natural, Burgundy, and Black.

AULT

The&nbsp;<em>Ault&nbsp;</em>NATO Watch Strap adopts its name from the&nbsp;<em>USS</em>&nbsp;Ault (DD-698) which was a destroyer in the US Navy. Built by Federal Shipbuilding and Drydock Company, Kearny, New Jersey Ault was laid down 15 November 1943, launched 26 March 1944. Ault was commissioned 31 May 1944 and later decommissioned on 16 July 1973.

&nbsp;The Phase x Voyej Product range is a direct reflection of the collaborative synergy between our two groups. With our product names embracing Voyej is concept that takes inspiration from the ocean, and the various vessels that journey across the open seas.
";Watches;;https://www.thewatch.co/product/ault---black-20mm;https://www.thewatch.co/img/product/2778/2778_medium.jpg;new;in stock;399000;;;;Phase X Voyej;;;;;;;;
1055;Ault - Natural 18Mm;;;;;;;;;;"The NATO watchstrap originates from the British Military back in 1973 and was usually made of nylon fabric. As a way to give the classic piece another twist, The&nbsp;<em>Ault</em>NATO strap is made from Voyej is signature American vegetable tanned leather.To make it more durable, rather than being glued, the buckle is secured with hand stitched artificial sinew on two sides and machine stitched nylon threads on the other sections.

&nbsp;One of notable details on The&nbsp;<em>Ault</em>&nbsp;NATO strap design is the blade shaped tip. It fulfills the functional value required of a NATO strap for its shape makes it easier to wear, as well as to take off the strap. The other detail is the craftsman is mark,which intended as a decorative border.

&nbsp;Available in two sizes; 18mm and 20mm withthree color options; Natural, Burgundy, and Black.

AULT

The&nbsp;<em>Ault&nbsp;</em>NATO Watch Strap adopts its name from the&nbsp;<em>USS</em>&nbsp;Ault (DD-698) which was a destroyer in the US Navy. Built by Federal Shipbuilding and Drydock Company, Kearny, New Jersey Ault was laid down 15 November 1943, launched 26 March 1944. Ault was commissioned 31 May 1944 and later decommissioned on 16 July 1973.

&nbsp;The Phase x Voyej Product range is a direct reflection of the collaborative synergy between our two groups. With our product names embracing Voyej is concept that takes inspiration from the ocean, and the various vessels that journey across the open seas.
";Watches;;https://www.thewatch.co/product/ault---natural-18mm;https://www.thewatch.co/img/product/2776/2776_medium.jpg;new;in stock;399000;;;;Phase X Voyej;;;;;;;;
1054;Ault - Burgundy 18Mm;;;;;;;;;;"The NATO watchstrap originates from the British Military back in 1973 and was usually made of nylon fabric. As a way to give the classic piece another twist, The&nbsp;<em>Ault</em>NATO strap is made from Voyej is signature American vegetable tanned leather.To make it more durable, rather than being glued, the buckle is secured with hand stitched artificial sinew on two sides and machine stitched nylon threads on the other sections.

&nbsp;One of notable details on The&nbsp;<em>Ault</em>&nbsp;NATO strap design is the blade shaped tip. It fulfills the functional value required of a NATO strap for its shape makes it easier to wear, as well as to take off the strap. The other detail is the craftsman is mark,which intended as a decorative border.

&nbsp;Available in two sizes; 18mm and 20mm withthree color options; Natural, Burgundy, and Black.

AULT

The&nbsp;<em>Ault&nbsp;</em>NATO Watch Strap adopts its name from the&nbsp;<em>USS</em>&nbsp;Ault (DD-698) which was a destroyer in the US Navy. Built by Federal Shipbuilding and Drydock Company, Kearny, New Jersey Ault was laid down 15 November 1943, launched 26 March 1944. Ault was commissioned 31 May 1944 and later decommissioned on 16 July 1973.

&nbsp;The Phase x Voyej Product range is a direct reflection of the collaborative synergy between our two groups. With our product names embracing Voyej is concept that takes inspiration from the ocean, and the various vessels that journey across the open seas.
";Watches;;https://www.thewatch.co/product/ault---burgundy-18mm;https://www.thewatch.co/img/product/2774/2774_medium.jpg;new;in stock;399000;;;;Phase X Voyej;;;;;;;;
1053;Ault - Black 18Mm;;;;;;;;;;"The NATO watchstrap originates from the British Military back in 1973 and was usually made of nylon fabric. As a way to give the classic piece another twist, The&nbsp;<em>Ault</em>NATO strap is made from Voyej is signature American vegetable tanned leather.To make it more durable, rather than being glued, the buckle is secured with hand stitched artificial sinew on two sides and machine stitched nylon threads on the other sections.

&nbsp;One of notable details on The&nbsp;<em>Ault</em>&nbsp;NATO strap design is the blade shaped tip. It fulfills the functional value required of a NATO strap for its shape makes it easier to wear, as well as to take off the strap. The other detail is the craftsman is mark,which intended as a decorative border.

&nbsp;Available in two sizes; 18mm and 20mm withthree color options; Natural, Burgundy, and Black.

AULT

The&nbsp;<em>Ault&nbsp;</em>NATO Watch Strap adopts its name from the&nbsp;<em>USS</em>&nbsp;Ault (DD-698) which was a destroyer in the US Navy. Built by Federal Shipbuilding and Drydock Company, Kearny, New Jersey Ault was laid down 15 November 1943, launched 26 March 1944. Ault was commissioned 31 May 1944 and later decommissioned on 16 July 1973.

&nbsp;The Phase x Voyej Product range is a direct reflection of the collaborative synergy between our two groups. With our product names embracing Voyej is concept that takes inspiration from the ocean, and the various vessels that journey across the open seas.
";Watches;;https://www.thewatch.co/product/ault---black-18mm;https://www.thewatch.co/img/product/2775/2775_medium.jpg;new;in stock;399000;;;;Phase X Voyej;;;;;;;;
1049;Automatic Vintage Diver 70'S Style - Black Pvd And Black Leather Strap;;;;;;;;;;"Limited edition of 150 pieces

Vintage 70 is Diver style automatic watch, 38,5 * 44 mm stainless steel case,&nbsp;screw crown, 10 ATM Water&nbsp;r&eacute;sistance,&nbsp;sapphire glass, with an automatic heart inside, the Miyota 8215 (made in Japan) and a sapphire case back to check what is going on inside...
";Watches;;https://www.thewatch.co/product/automatic-vintage-diver-70's-style---black-pvd-and-black-leather-strap;https://www.thewatch.co/img/product/2764/2764_medium.jpg;new;in stock;5350000;;;;William L. 1985;;;;;;;;
1048;Automatic Vintage Diver 70'S Style - Black Dial And Black Leather Strap;;;;;;;;;;"Limited Edition of numeroted 150 pieces

Vintage 70 is Diver style automatic watch, 38,5 * 44 mm stainless steel case,&nbsp;screw-in crown, 10 ATM Water&nbsp;r&eacute;sistance,&nbsp;sapphire glass, with an automatic heart inside, the Miyota 8215 (made in Japan) and a sapphire case back to check what is going on inside...
";Watches;;https://www.thewatch.co/product/automatic-vintage-diver-70's-style---black-dial-and-black-leather-strap;https://www.thewatch.co/img/product/2763/2763_medium.jpg;new;in stock;5350000;;;;William L. 1985;;;;;;;;
1047;Automatic Classy Watch - Cream Dial And Brown Buffalo Leather Strap;;;;;;;;;;"Limited edition of 150 numeroted pieces

Vintage style Classy automatic watch, 40mm stainless steel case, hand applied indexes, double domed sapphire glass, Dauphine hands, with an automatic heart inside, the Miyota 8215 (made in Japan) and a sapphire case back to check what is going on inside...
";Watches;;https://www.thewatch.co/product/automatic-classy-watch---cream-dial-and-brown-leather-strap;https://www.thewatch.co/img/product/2762/2762_medium.jpg;new;in stock;6050000;;;;William L. 1985;;;;;;;;
1046;Automatic Classy Watch - Black Dial And Black Buffalo Leather Strap;;;;;;;;;;"Vintage style Classy automatic watch, 40mm stainless steel case, hand applied indexes, double domed sapphire glass, Dauphine hands, with an automatic heart inside, the Miyota 8215 (made in Japan) and a sapphire case back to check what is going on inside...
";Watches;;https://www.thewatch.co/product/automatic-classy-watch---black-dial-and-black-leather-strap;https://www.thewatch.co/img/product/2761/2761_medium.jpg;new;in stock;6050000;;;;William L. 1985;;;;;;;;
1037;Classic Neu Silver;;;;;;;;;;"The Classic Neu is a refined range based on the original Classic Premium launched in early 2014. Expanding on a core aesthetic influenced by geometry and clean lines, this iteration balances a slimmer profile with minimal hands and A&Atilde;RK is iconic dodecagon index.&nbsp;Made from a high grade 316L Stainless Steel, the Classic Neu is case protects its precise Japanese Quartz Movement from water damage and the shock of hard knocks. In addition to a custom-moulded triangle crown exclusive to A&Atilde;RK, this watch is unique look comes courtesy of an independent second hand, while the premium Italian calf leather band maximises comfort and wearability.&nbsp;Ageless pairings of colour and material, coupled with an improved unibody case for a streamlined look defines the Classic Neu as the perfect contemporary piece for everyday style.
";Watches;;https://www.thewatch.co/product/classic-neu-silver;https://www.thewatch.co/img/product/2687/2687_medium.jpg;new;in stock;2700000;;;;Aark Collective;;;;;;;;
1034;Classic Reading 40Mm;;;;;;;;;;"The Classic Reading from the flagship Classic collection has been designed for simplicity and effortless elegance, and features a black crocodile leather band, an eggshell white dial and an ultra-thin 6mm case. Whether you are attending a formal event, playing a game of tennis or enjoying a sunny day at the country club &ndash; Daniel Wellington makes for a beautiful companion. Not only that, but with interchangeable straps you will have a unique timepiece for every day of the week.
";Watches;;https://www.thewatch.co/product/classic-reading-40mm;https://www.thewatch.co/img/product/2668/2668_medium.jpg;new;in stock;3050000;;;;Daniel Wellington ;;;;;;;;
1033;Classic Durham 40Mm;;;;;;;;;;"With its eggshell white dial, minimalistic case and elegant light brown leather strap, made from American leather, the Classic Durham is a stunning addition to the flagship Classic collection. The ultra-thin (6mm) watch is suitable for every occasion, and is available in both rose gold and silver.

The Durham leather strap is made of genuine American leather, and has been treated with vegetable oil.&nbsp;Due to the nature of oily leather, the strap will lighten in color when bent or stretched.&nbsp;

The strap color may vary, and variations in grain, texture and natural markings are not considered defects. Daily activities including sun exposure, handling, water, and conditioning will aid this natural process.
";Watches;;https://www.thewatch.co/product/classic-durham-40mm;https://www.thewatch.co/img/product/2666/2666_medium.jpg;new;in stock;3050000;;;;Daniel Wellington ;;;;;;;;
1032;Classic Reading 36Mm;;;;;;;;;;"The Classic Reading from the flagship Classic collection has been designed for simplicity and effortless elegance, and features a black crocodile leather band, an eggshell white dial and an ultra-thin 6mm case. Whether you are attending a formal event, playing a game of tennis or enjoying a sunny day at the country club &ndash; Daniel Wellington makes for a beautiful companion. Not only that, but with interchangeable straps you will have a unique timepiece for every day of the week.
";Watches;;https://www.thewatch.co/product/classic-reading-36mm;https://www.thewatch.co/img/product/2664/2664_medium.jpg;new;in stock;2850000;;;;Daniel Wellington ;;;;;;;;
1031;Classic Durham 36Mm;;;;;;;;;;"With its eggshell white dial, minimalistic case and elegant light brown leather strap, made from American leather, the Classic Durham is a stunning addition to the flagship Classic collection. The ultra-thin (6mm) watch is suitable for every occasion, and is available in both rose gold and silver.

The Durham leather strap is made of genuine American leather, and has been treated with vegetable oil.&nbsp;Due to the nature of oily leather, the strap will lighten in color when bent or stretched.&nbsp;

The strap color may vary, and variations in grain, texture and natural markings are not considered defects. Daily activities including sun exposure, handling, water, and conditioning will aid this natural process.
";Watches;;https://www.thewatch.co/product/classic-durham-36mm;https://www.thewatch.co/img/product/2662/2662_medium.jpg;new;in stock;2850000;;;;Daniel Wellington ;;;;;;;;
1030;Dapper York 34Mm;;;;;;;;;;"Carefully designed for timeless elegance, the Dapper Sheffield is an effortless watch made for every adventure. The 34mm watch is available in silver or rose gold and comes with the classic Sheffield black genuine leather strap, made from Italian leather. The sophisticated watch has an eggshell white dial enriched with deep blue hands, Roman numerals and date display, which makes it a great addition to any wardrobe.
";Watches;;https://www.thewatch.co/product/dapper-york-34mm;https://www.thewatch.co/img/product/2660/2660_medium.jpg;new;in stock;2500000;;;;Daniel Wellington ;;;;;;;;
1029;Dapper St. Mawes 34Mm;;;;;;;;;;"Carefully designed for timeless elegance, the Dapper Sheffield is an effortless watch made for every adventure. The 34mm watch is available in silver or rose gold and comes with the classic Sheffield black genuine leather strap, made from Italian leather. The sophisticated watch has an eggshell white dial enriched with deep blue hands, Roman numerals and date display, which makes it a great addition to any wardrobe.
";Watches;;https://www.thewatch.co/product/dapper-st.-mawes-34mm;https://www.thewatch.co/img/product/2658/2658_medium.jpg;new;in stock;2500000;;;;Daniel Wellington ;;;;;;;;
1028;Dapper Sheffield 34Mm;;;;;;;;;;"Carefully designed for timeless elegance, the Dapper Sheffield is an effortless watch made for every adventure. The 34mm watch is available in silver or rose gold and comes with the classic Sheffield black genuine leather strap, made from Italian leather. The sophisticated watch has an eggshell white dial enriched with deep blue hands, Roman numerals and date display, which makes it a great addition to any wardrobe.&nbsp;
";Watches;;https://www.thewatch.co/product/dapper-sheffield-34mm;https://www.thewatch.co/img/product/2657/2657_medium.jpg;new;in stock;2500000;;;;Daniel Wellington ;;;;;;;;
1027;Dapper Reading 34Mm;;;;;;;;;;"The Dapper Reading 34mm has been designed for simplicity and effortless elegance, and features a black leather strap with crocodile texture, an eggshell white dial and an ultra-thin 6mm case in silver or rose gold. With sophisticated details such as deep blue hands, Roman numerals and a date display, the Dapper Reading is a great addition to any wardrobe, and goes with all styles and ages.
";Watches;;https://www.thewatch.co/product/dapper-reading-34mm;https://www.thewatch.co/img/product/2654/2654_medium.jpg;new;in stock;2500000;;;;Daniel Wellington ;;;;;;;;
1026;Dapper Durham 34Mm;;;;;;;;;;"The Dapper Durham is an elegant and unpretentious watch that goes wherever the day takes you. Available with a silver or rose gold case, the 34mm watch has been paired with the light brown Durham strap, made from American leather. With sophisticated details such as deep blue hands, Roman numerals and a date display, the Dapper&nbsp;Durham is a great addition to any wardrobe, and goes with all styles and ages.

The Durham leather strap is made of genuine American leather, and has been treated with vegetable oil.&nbsp;Due to the nature of oily leather, the strap will lighten in color when bent or stretched.&nbsp;

The strap color may vary, and variations in grain, texture and natural markings are not considered defects. Daily activities including sun exposure, handling, water, and conditioning will aid this natural process.
";Watches;;https://www.thewatch.co/product/dapper-durham-34mm;https://www.thewatch.co/img/product/2652/2652_medium.jpg;new;in stock;2500000;;;;Daniel Wellington ;;;;;;;;
1025;Dapper Bristol 34Mm;;;;;;;;;;"Carefully designed for timeless elegance, the Dapper Sheffield is an effortless watch made for every adventure. The 34mm watch is available in silver or rose gold and comes with the classic Sheffield black genuine leather strap, made from Italian leather. The sophisticated watch has an eggshell white dial enriched with deep blue hands, Roman numerals and date display, which makes it a great addition to any wardrobe.
";Watches;;https://www.thewatch.co/product/dapper-bristol-34mm;https://www.thewatch.co/img/product/2650/2650_medium.jpg;new;in stock;2500000;;;;Daniel Wellington ;;;;;;;;
1024;Dapper Reading 38Mm;;;;;;;;;;"The Dapper Reading has been designed for timeless elegance, and goes with all styles and ages. The 38mm watch is available in silver or rose gold and features a black leather strap with crocodile texture. With sophisticated details such as deep blue hands, Roman numerals and a date display, the Dapper Reading is a great addition to any wardrobe. Be your own style icon and speak for a handsome and dapper look at all times.
";Watches;;https://www.thewatch.co/product/dapper-reading-38mm;https://www.thewatch.co/img/product/2648/2648_medium.jpg;new;in stock;2900000;;;;Daniel Wellington ;;;;;;;;
1023;Dapper Durham 38Mm;;;;;;;;;;"The Dapper Durham is a great addition to any wardrobe, and goes with all styles and ages. With sophisticated details such as deep blue hands, Roman numerals and a date display, it will always keep you on point in an exquisite way. The watch is available with a silver or rose gold case, which is paired with the light brown Durham strap, made from American leather. Be your own style icon and speak for a handsome and dapper look at all times.

he Durham leather strap is made of genuine American leather, and has been treated with vegetable oil.&nbsp;Due to the nature of oily leather, the strap will lighten in color when bent or stretched.&nbsp;&nbsp;

The strap color may vary, and variations in grain, texture and natural markings are not considered defects. Daily activities including sun exposure, handling, water, and conditioning will aid this natural process.
";Watches;;https://www.thewatch.co/product/dapper-durham-38mm;https://www.thewatch.co/img/product/2646/2646_medium.jpg;new;in stock;2900000;;;;Daniel Wellington ;;;;;;;;
1020;Msn Bag - Rush;;;;;;;;;;"The Msn Bag is inspired by the classic backpack. It has one main room that is closed with two hooks. The room has a padded laptop compartment. The two adjustable shoulder straps will ensure a comfortable experience. Perfect for keeping your computer or documents dry on a rainy day.
";Watches;;https://www.thewatch.co/product/rains-msn-bag---rush;https://www.thewatch.co/img/product/2633/2633_medium.jpg;new;in stock;1450000;;;;Rains;;;;;;;;
1019;Backpack - Smoke;;;;;;;;;;"The Backpack has one main room and features an inside laptop pocket. The cabin is closed with a one hook function. The two adjustable shoulder straps will ensure a comfortable experience. There is a hidden phone pocket on the backside of the bag which gives quick access when you are on the move.Perfect for keeping your computer or documents dry on a rainy day.
";Watches;;https://www.thewatch.co/product/rains-backpack---smoke;https://www.thewatch.co/img/product/2621/2621_medium.jpg;new;in stock;1600000;;;;Rains;;;;;;;;
1015;Backpack Mini - Smoke;;;;;;;;;;"As the name indicates, Backpack Mini is essentially a smaller version of the popular Backpack style. Together with it is larger relative, Backpack Mini is dedicated to ou001fffer a modern rucksack to people of all sizes.

&nbsp;
";Watches;;https://www.thewatch.co/product/rains-backpack-mini---smoke;https://www.thewatch.co/img/product/2618/2618_medium.jpg;new;in stock;1350000;;;;Rains;;;;;;;;
1012;City Bag - Khaki;;;;;;;;;;"City Bag is a classic feminine bag ideal for everyday life. The straps with carabiners can be attached in diu001ffferent ways depending on preference of look and function. City Bag is crafted with both our lightweight and heavyweight rainwear fabric.
";Watches;;https://www.thewatch.co/product/rains-city-bag---khaki;https://www.thewatch.co/img/product/2611/2611_medium.jpg;new;in stock;1850000;;;;Rains;;;;;;;;
1011;City Bag - Blue;;;;;;;;;;"City Bag is a classic feminine bag ideal for everyday life. The straps with carabiners can be attached in diu001ffferent ways depending on preference of look and function. City Bag is crafted with both our lightweight and heavyweight rainwear fabric.
";Watches;;https://www.thewatch.co/product/rains-city-bag---blue;https://www.thewatch.co/img/product/2610/2610_medium.jpg;new;in stock;1850000;;;;Rains;;;;;;;;
1010;City Bag - Black;;;;;;;;;;"City Bag is a classic feminine bag ideal for everyday life. The straps with carabiners can be attached in diu001ffferent ways depending on preference of look and function. City Bag is crafted with both our lightweight and heavyweight rainwear fabric.
";Watches;;https://www.thewatch.co/product/rains-city-bag---black;https://www.thewatch.co/img/product/2609/2609_medium.jpg;new;in stock;1850000;;;;Rains;;;;;;;;
1009;Ip Yellow Gold Vintage Style Calendar - Black Dial With Brown Aligator Leather Strap;;;;;;;;;;"Useful and elegant, this well-balanced, three-counters calendar watch indicates the day, the time in 24h format and the date.
";Watches;;https://www.thewatch.co/product/WLOJ03NROJCM;https://www.thewatch.co/img/product/2608/2608_medium.jpg;new;in stock;2500000;;;;William L. 1985;;;;;;;;
1008;Ip Yellow Gold Vintage Style Calendar - Black Dial With Black Aligator Leather Strap;;;;;;;;;;"Useful and elegant, this well-balanced, three-counters calendar watch indicates the day, the time in 24h format and the date.
";Watches;;https://www.thewatch.co/product/WLOJ03NROJCN;https://www.thewatch.co/img/product/2607/2607_medium.jpg;new;in stock;2500000;;;;William L. 1985;;;;;;;;
1007;Ip Rose Gold Vintage Style Calendar - Cream Dial With Brown Aligator Leather Strap;;;;;;;;;;"Useful and elegant, this well-balanced, three-counters calendar watch indicates the day, the time in 24h format and the date.
";Watches;;https://www.thewatch.co/product/WLOR03BCORCM;https://www.thewatch.co/img/product/2606/2606_medium.jpg;new;in stock;2500000;;;;William L. 1985;;;;;;;;
1006;Ip Rose Gold Vintage Style Calendar - Cream Dial With Black Aligator Leather Strap;;;;;;;;;;"Useful and elegant, this well-balanced, three-counters calendar watch indicates the day, the time in 24h format and the date.
";Watches;;https://www.thewatch.co/product/WLOR03BCORCN;https://www.thewatch.co/img/product/2605/2605_medium.jpg;new;in stock;2500000;;;;William L. 1985;;;;;;;;
1005;Vintage Style Calendar Blue Dial With Blue Canvas Strap;;;;;;;;;;"Useful and elegant, this well-balanced, three-counters calendar watch indicates the day, the time in 24h format and the date.
";Watches;;https://www.thewatch.co/product/WLAC03BUCAB;https://www.thewatch.co/img/product/2604/2604_medium.jpg;new;in stock;2500000;;;;William L. 1985;;;;;;;;
1004;Vintage Style Calendar Blue Dial With Brown Aligator Leather Strap;;;;;;;;;;"Useful and elegant, this well-balanced, three-counters calendar watch indicates the day, the time in 24h format and the date.
";Watches;;https://www.thewatch.co/product/WLAC03BUCM;https://www.thewatch.co/img/product/2603/2603_medium.jpg;new;in stock;2350000;;;;William L. 1985;;;;;;;;
1003;Vintage Style Calendar Blue Dial With Black Aligator Leather Strap;;;;;;;;;;"Useful and elegant, this well-balanced, three-counters calendar watch indicates the day, the time in 24h format and the date.
";Watches;;https://www.thewatch.co/product/WLAC03BUCN;https://www.thewatch.co/img/product/2602/2602_medium.jpg;new;in stock;2350000;;;;William L. 1985;;;;;;;;
1002;Vintage Style Calendar White Dial With Brown Aligator Leather Strap;;;;;;;;;;"Useful and elegant, this well-balanced, three-counters calendar watch indicates the day, the time in 24h format and the date.
";Watches;;https://www.thewatch.co/product/WLAC03BOCM;https://www.thewatch.co/img/product/2601/2601_medium.jpg;new;in stock;2350000;;;;William L. 1985;;;;;;;;
